protein1_id	protein2_id	gene1	gene2	complex_ids	complex_names	n_complexes_shared	evidence_in_ppi_graph	sources	methods	publications	supporting_structures	n_ddi	n_dmi	ddi	dmi
Q15291	Q9UBL3	RBBP5	ASH2L	1399;2730;2731;5195;6340;6457;6460;6461;6462;6467;6469;6845;6849;6850;6851;7367	WDR5-ASH2L-RBBP5-MLL2 complex;Set1B complex;Set1A complex;PTIP-HMT complex;PITX2-MLL4-ASH2L-RBBP5-PTIP complex;ASH2L-KMT2A-RBBP5-WDR5 complex;MLL2 complex;MLL3 complex;MLL1 complex;MLL4 complex;Set1A complex;ASH2L-RBBP5-WDR5-ZNF335 complex; ASH2L-DPY30-RBBP5-WDR5 complex;ASH2L-RBBP5-WDR5 complex;ASH2L-DPY30-KMT2A-RBBP5-WDR5 complex;ASH2L-KDM6B-KDM6B-WDR5 complex	16	True	BioGRID;Human Protein Atlas (HPA);PDB	EM;X-ray;Reconstituted Complex	15199122;16878130;21220120;26886794;31544921	4X8N;4X8P;5F6L;6KIU;6KIV;6KIX;6KIZ;6PWV;7BRE;7MBN;7UD5	0	0		
Q15291	Q9UMN6	RBBP5	KMT2B	5195	PTIP-HMT complex	1	True	BioGRID;PDB	Reconstituted Complex;X-ray	27563068	7BRE	1	0	PF00400(WD40 repeat)--PF00856(SET domain)[pdb=14]	
Q15291	Q9UPS6	RBBP5	SETD1B	2730	Set1B complex	1	True	BioGRID	Reconstituted Complex	27563068		1	0	PF00400(WD40 repeat)--PF00856(SET domain)[pdb=14]	
Q15291	Q9Y5Z7	RBBP5	HCFC2	6460;6469	MLL2 complex;Set1A complex	2	True	Human Protein Atlas (HPA)				1	0	PF00400(WD40 repeat)--PF00041(Fibronectin type III)[pdb=4]	
Q15393	Q15542	SF3B3	TAF5	462;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);TFTC complex (TATA-binding protein-free TAF-II-containing complex)	2	False								
Q15393	Q15545	SF3B3	TAF7	462;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);TFTC complex (TATA-binding protein-free TAF-II-containing complex)	2	False								
Q15393	Q16514	SF3B3	TAF12	462;475;476;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);STAGA complex;STAGA complex;TFTC complex (TATA-binding protein-free TAF-II-containing complex)	4	False								
Q15393	Q16594	SF3B3	TAF9	462;475;476;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);STAGA complex;STAGA complex;TFTC complex (TATA-binding protein-free TAF-II-containing complex)	4	False								
Q15393	Q6P1X5	SF3B3	TAF2	462;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);TFTC complex (TATA-binding protein-free TAF-II-containing complex)	2	False								
Q15393	Q92830	SF3B3	KAT2A	462;475;476;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);STAGA complex;STAGA complex;TFTC complex (TATA-binding protein-free TAF-II-containing complex)	4	True	Human Protein Atlas (HPA)				0	0		
Q15393	Q96BN2	SF3B3	TADA1	475;476	STAGA complex;STAGA complex	2	False								
Q15393	Q9HBM6	SF3B3	TAF9B	513	TFTC complex (TATA-binding protein-free TAF-II-containing complex)	1	False								
Q15393	Q9Y4A5	SF3B3	TRRAP	462;475;476;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);STAGA complex;STAGA complex;TFTC complex (TATA-binding protein-free TAF-II-containing complex)	4	False								
Q15393	Q9Y6J9	SF3B3	TAF6L	462;475;476;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);STAGA complex;STAGA complex;TFTC complex (TATA-binding protein-free TAF-II-containing complex)	4	True	PDB	EM		8H7G	1	0	PF03178(RSE1/DDB1/CPSF1, C-terminal)--PF07571(TAF6, C-terminal HEAT repeat domain)[pdb=1]	
Q15424	Q96RI1	SAFB	NR1H4	9414	NR1H4-SAFB complex	1	True	CORUM	gst pull down	16326836		0	0		
Q15475	Q99502	SIX1	EYA1	7363	EYA1-SIX1 complex	1	True	BioGRID;CORUM;Human Protein Atlas (HPA)	Reconstituted Complex;coimmunoprecipitation	11734542		0	0		
Q15542	Q15545	TAF5	TAF7	462;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);TFTC complex (TATA-binding protein-free TAF-II-containing complex)	2	False								
Q15542	Q16514	TAF5	TAF12	462;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);TFTC complex (TATA-binding protein-free TAF-II-containing complex)	2	True	Human Protein Atlas (HPA)				0	0		
Q15542	Q16594	TAF5	TAF9	462;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);TFTC complex (TATA-binding protein-free TAF-II-containing complex)	2	True	Human Protein Atlas (HPA);PDB	EM;X-ray		6F3T;6MZC;6MZD;6MZL;6MZM;7EDX;7EG7;7EG8;7EG9;7EGA;7EGB;7EGC;7EGD;7EGE;7EGF;7EGG;7EGI;7EGJ;7ENA;7ENC;8GXQ;8GXS;8WAK;8WAL;8WAN;8WAO;8WAP;8WAQ;8WAR;8WAS	0	0		
Q15542	Q6P1X5	TAF5	TAF2	462;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);TFTC complex (TATA-binding protein-free TAF-II-containing complex)	2	False								
Q15542	Q92830	TAF5	KAT2A	462;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);TFTC complex (TATA-binding protein-free TAF-II-containing complex)	2	False								
Q15542	Q9HBM6	TAF5	TAF9B	513	TFTC complex (TATA-binding protein-free TAF-II-containing complex)	1	True	BioGRID	Reconstituted Complex	15899866		0	0		
Q15542	Q9Y4A5	TAF5	TRRAP	462;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);TFTC complex (TATA-binding protein-free TAF-II-containing complex)	2	False								
Q15542	Q9Y6J9	TAF5	TAF6L	462;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);TFTC complex (TATA-binding protein-free TAF-II-containing complex)	2	False								
Q15545	Q16514	TAF7	TAF12	462;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);TFTC complex (TATA-binding protein-free TAF-II-containing complex)	2	False								
Q15545	Q16594	TAF7	TAF9	462;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);TFTC complex (TATA-binding protein-free TAF-II-containing complex)	2	False								
Q15545	Q6P1X5	TAF7	TAF2	462;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);TFTC complex (TATA-binding protein-free TAF-II-containing complex)	2	False								
Q15545	Q92830	TAF7	KAT2A	462;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);TFTC complex (TATA-binding protein-free TAF-II-containing complex)	2	False								
Q15545	Q9HBM6	TAF7	TAF9B	513	TFTC complex (TATA-binding protein-free TAF-II-containing complex)	1	False								
Q15545	Q9Y4A5	TAF7	TRRAP	462;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);TFTC complex (TATA-binding protein-free TAF-II-containing complex)	2	False								
Q15545	Q9Y6J9	TAF7	TAF6L	462;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);TFTC complex (TATA-binding protein-free TAF-II-containing complex)	2	False								
Q15596	Q15788	NCOA2	NCOA1	9516	NCOA1-NCOA2-PGR complex	1	False								
Q15596	Q16512	NCOA2	PKN1	9144	AR-NCOA2-PKN1 complex	1	False								
Q15672	Q16576	TWIST1	RBBP7	7225	CDH4-HDAC2-MTA2-RBBP7-TWIST1 complex	1	True	BioGRID	Reconstituted Complex	20714342		0	0		
Q15672	Q92769	TWIST1	HDAC2	7225	CDH4-HDAC2-MTA2-RBBP7-TWIST1 complex	1	False								
Q15788	Q92793	NCOA1	CREBBP	5198	CREBBP-NCOA1-RARA-RXRA complex	1	True	BioGRID;Human Protein Atlas (HPA)	Far Western;Reconstituted Complex	11003650;11113179;12163591;14722092		1	0	PF08815(Nuclear receptor coactivator, Ncoa-type, interlocking)--PF09030(Nuclear receptor coactivator, CREB-bp-like, interlocking)[pdb=6]	
Q15788	Q96RI1	NCOA1	NR1H4	9407	NCOA1-NR1H4 complex	1	True	BioGRID;CORUM;Human Protein Atlas (HPA);PDB	Reconstituted Complex;X-ray;gst pull down;scintillation proximity assay	14684751;20338915	3BEJ;3DCT;3DCU;3FXV;3HC5;3HC6;3OKH;3OKI;3OLF;3OMK;3OMM;3OOF;3OOK;3P88;3P89;3RUT;3RUU;3RVF;5Q0J;5Q0K;5Q0L;5Q0M;5Q0N;5Q0O;5Q0P;5Q0Q;5Q0R;5Q0S;5Q0T;5Q0U;5Q0V;5Q0W;5Q0X;5Q0Y;5Q0Z;5Q10;5Q11;5Q12;5Q13;5Q14;5Q15;5Q16;5Q18;5Q19;5Q1A;5Q1B;5Q1C;5Q1D;5Q1E;5Q1F;5Q1G;5Q1H;5Q1I;5Y44;6A5W;6A5X;6A5Y;6A5Z;6A60;6ITM;7TRB	0	0		
Q15797	Q92793	SMAD1	CREBBP	2958	SMAD1-CBP complex	1	True	BioGRID;CORUM	Reconstituted Complex;anti tag coimmunoprecipitation	10673036;33323411		0	0		
Q15906	Q6ZRS2	VPS72	SRCAP	799	DMAP1-associated complex	1	True	PDB	EM		8X15;8X19;8X1C;9CA7;9CA8;9CA9;9CAA;9CAB	0	0		
Q15906	Q92993	VPS72	KAT5	529	NuA4/Tip60-HAT complex	1	True	Human Protein Atlas (HPA)				0	0		
Q15906	Q96L91	VPS72	EP400	529;799	NuA4/Tip60-HAT complex;DMAP1-associated complex	2	True	PDB	EM		8QR1;8XVG;8XVT;9C57;9CAC;9CAE	0	0		
Q15906	Q9H0E9	VPS72	BRD8	529;799	NuA4/Tip60-HAT complex;DMAP1-associated complex	2	False								
Q15906	Q9H2F5	VPS72	EPC1	529;799	NuA4/Tip60-HAT complex;DMAP1-associated complex	2	False								
Q15906	Q9HAF1	VPS72	MEAF6	529	NuA4/Tip60-HAT complex	1	False								
Q15906	Q9NPF5	VPS72	DMAP1	529;799	NuA4/Tip60-HAT complex;DMAP1-associated complex	2	True	Human Protein Atlas (HPA);PDB	EM		8QR1;8XVG;8XVT;9C57;9CAC;9CAE	0	0		
Q15906	Q9NV56	VPS72	MRGBP	529	NuA4/Tip60-HAT complex	1	True	Human Protein Atlas (HPA)				0	0		
Q15906	Q9NXR8	VPS72	ING3	529	NuA4/Tip60-HAT complex	1	False								
Q15906	Q9UBU8	VPS72	MORF4L1	529	NuA4/Tip60-HAT complex	1	False								
Q15906	Q9Y230	VPS72	RUVBL2	529;799	NuA4/Tip60-HAT complex;DMAP1-associated complex	2	True	Human Protein Atlas (HPA);PDB	EM		8QR1;8X15;8X19;8X1C;8XVG;8XVT;9C57;9C62;9CA7;9CA8;9CA9;9CAA;9CAB;9CAC;9CAE	0	0		
Q15906	Q9Y265	VPS72	RUVBL1	529;799	NuA4/Tip60-HAT complex;DMAP1-associated complex	2	True	Human Protein Atlas (HPA);PDB	EM		8QR1;8X15;8X19;8X1C;8XVG;8XVT;9C57;9C62;9CA7;9CA8;9CA9;9CAA;9CAB;9CAC;9CAE	0	0		
Q15906	Q9Y4A5	VPS72	TRRAP	529;799	NuA4/Tip60-HAT complex;DMAP1-associated complex	2	True	Human Protein Atlas (HPA)				0	0		
Q15910	Q16576	EZH2	RBBP7	996	Polycomb repressive complex 2/3	1	False								
Q15910	Q5T6S3	EZH2	PHF19	6910;7304	EED-EZH2-PHF19 complex;HIC1-PCL3L-PCR2 complex	2	False								
Q15910	Q6ZN18	EZH2	AEBP2	974	EED-EZH2 complex	1	True	Human Protein Atlas (HPA);PDB	EM		6C23;6WKR;8FYH;8T9G;8TAS;8TB9;8VMI;8VML;8VNV;8VNZ;9C8U	0	0		
Q15910	Q96EB6	EZH2	SIRT1	1177	Polycomb repressive complex 4	1	False								
Q15910	Q9NPI1	EZH2	BRD7	7375	BRD7-EZH2-SUZ12 complex	1	False								
Q15910	Q9Y6F1	EZH2	PARP3	9238	PARP3-EZH2-HDAC1-SUZ12-YY1 complex	1	False								
Q15910	Q9Y6K1	EZH2	DNMT3A	10223	DNMT3A-EZH2 complex	1	True	BioGRID;CORUM;Human Protein Atlas (HPA)	Reconstituted Complex;coimmunoprecipitation;flag tag;fluorescent resonance energy transfer;western blot	16357870;34067359		0	0		
Q16514	Q16594	TAF12	TAF9	462;471;475;476;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);PCAF complex;STAGA complex;STAGA complex;TFTC complex (TATA-binding protein-free TAF-II-containing complex)	5	True	PDB	EM		6MZC;6MZD;6MZL;6MZM;7EDX;7EG7;7EG8;7EG9;7EGA;7EGB;7EGC;7EGD;7EGE;7EGF;7EGG;7EGI;7EGJ;7ENA;7ENC;8GXQ;8GXS;8H7G;8WAK;8WAL;8WAN;8WAO;8WAP;8WAQ;8WAR;8WAS	0	0		
Q16514	Q6P1X5	TAF12	TAF2	462;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);TFTC complex (TATA-binding protein-free TAF-II-containing complex)	2	False								
Q16514	Q92830	TAF12	KAT2A	462;475;476;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);STAGA complex;STAGA complex;TFTC complex (TATA-binding protein-free TAF-II-containing complex)	4	True	Human Protein Atlas (HPA)				0	0		
Q16514	Q92831	TAF12	KAT2B	471	PCAF complex	1	True	Human Protein Atlas (HPA)				0	0		
Q16514	Q96BN2	TAF12	TADA1	475;476	STAGA complex;STAGA complex	2	True	Human Protein Atlas (HPA);PDB	EM		7KTR;7KTS;8H7G	1	0	PF03847(Transcription initiation factor TFIID subunit 12 domain)--PF12767(Transcriptional coactivator Hfi1/Transcriptional adapter 1)[pdb=6]	
Q16514	Q9HBM6	TAF12	TAF9B	513	TFTC complex (TATA-binding protein-free TAF-II-containing complex)	1	True	Human Protein Atlas (HPA);PDB	EM		7KTR;7KTS	0	0		
Q16514	Q9Y4A5	TAF12	TRRAP	462;471;475;476;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);PCAF complex;STAGA complex;STAGA complex;TFTC complex (TATA-binding protein-free TAF-II-containing complex)	5	True	Human Protein Atlas (HPA)				0	0		
Q16514	Q9Y6J9	TAF12	TAF6L	462;471;475;476;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);PCAF complex;STAGA complex;STAGA complex;TFTC complex (TATA-binding protein-free TAF-II-containing complex)	5	True	Human Protein Atlas (HPA);PDB	EM		7KTR;7KTS	0	0		
Q16531	Q92466	DDB1	DDB2	790;1162	DDB complex;Ubiquitin E3 ligase (DDB1, DDB2, CUL4A, CUL4B, RBX1)	2	True	BioGRID;CORUM;Human Protein Atlas (HPA);IntAct;PDB	Co-crystal Structure;EM;Reconstituted Complex;X-ray;affinity chromatography technology;cosedimentation in solution;x-ray crystallography	11564863;16223728;16751180;19109893;22118460	3EI4;3I7L;4E54;4E5Z;6R8Y;6R8Z;6R90;6R91;6R92	2	0	PF03178(RSE1/DDB1/CPSF1, C-terminal)--PF00400(WD40 repeat)[pdb=42] | PF10433(RSE1/DDB1/CPSF1, first beta-propeller)--PF00400(WD40 repeat)[pdb=65]	
Q16576	Q4LE39	RBBP7	ARID4B	591;592;691;695;738;739;2851	SAP complex (Sin3-associated protein complex);mSin3A corepressor complex;SIN3-SAP25 complex;SIN3-HDAC-SAP30-ARID4 complex;SIN3-ING1b complex I;SIN3-ING1b complex II;ING2 complex	7	True	Human Protein Atlas (HPA)				0	0		
Q16576	Q5PSV4	RBBP7	BRMS1L	2851	ING2 complex	1	True	Human Protein Atlas (HPA)				0	0		
Q16576	Q86YP4	RBBP7	GATAD2A	649;650	HDAC1-associated core complex cII;HDAC2-asscociated core complex	2	True	BioGRID	Reconstituted Complex	16738318		0	0		
Q16576	Q8TAQ2	RBBP7	SMARCC2	739	SIN3-ING1b complex II	1	False								
Q16576	Q8TEE9	RBBP7	SAP25	691	SIN3-SAP25 complex	1	False								
Q16576	Q8WXI9	RBBP7	GATAD2B	685	MeCP1 complex	1	True	BioGRID;Human Protein Atlas (HPA)	Reconstituted Complex	11756549;16738318		0	0		
Q16576	Q92769	RBBP7	HDAC2	61;62;283;587;591;592;632;650;685;691;695;696;738;739;886;888;889;2851;3048;7225;7946	Mi2/NuRD complex;MeCP1 complex;SIN3 complex;NuRD.1 complex;SAP complex (Sin3-associated protein complex);mSin3A corepressor complex;Anti-HDAC2 complex;HDAC2-asscociated core complex;MeCP1 complex;SIN3-SAP25 complex;SIN3-HDAC-SAP30-ARID4 complex;BRMS1-mSin3A corepressor complex;SIN3-ING1b complex I;SIN3-ING1b complex II;MTA1 complex;MTA2 complex;MTA1-HDAC core complex;ING2 complex;mSin3A corepressor complex;CDH4-HDAC2-MTA2-RBBP7-TWIST1 complex;SIX3-LSD1-NuRD(MTA3) complex	21	True	Human Protein Atlas (HPA)				0	0		
Q16576	Q92922	RBBP7	SMARCC1	739	SIN3-ING1b complex II	1	False								
Q16576	Q96BD5	RBBP7	PHF21A	632	Anti-HDAC2 complex	1	False								
Q16576	Q96GM5	RBBP7	SMARCD1	739	SIN3-ING1b complex II	1	False								
Q16576	Q96ST3	RBBP7	SIN3A	283;591;592;632;691;695;696;738;739;888;2851;3048	SIN3 complex;SAP complex (Sin3-associated protein complex);mSin3A corepressor complex;Anti-HDAC2 complex;SIN3-SAP25 complex;SIN3-HDAC-SAP30-ARID4 complex;BRMS1-mSin3A corepressor complex;SIN3-ING1b complex I;SIN3-ING1b complex II;MTA2 complex;ING2 complex;mSin3A corepressor complex	12	True	BioGRID;Human Protein Atlas (HPA)	Reconstituted Complex	9651585		2	0	PF00400(WD40 repeat)--PF16879(Sin3, C-terminal)[pdb=2] | PF12265(Histone-binding protein RBBP4-like, N-terminal)--PF16879(Sin3, C-terminal)[pdb=2]	
Q16576	Q9BTC8	RBBP7	MTA3	7946	SIX3-LSD1-NuRD(MTA3) complex	1	False								
Q16576	Q9H0E3	RBBP7	SAP130	591;592;691;2851	SAP complex (Sin3-associated protein complex);mSin3A corepressor complex;SIN3-SAP25 complex;ING2 complex	4	True	Human Protein Atlas (HPA)				0	0		
Q16576	Q9H160	RBBP7	ING2	2851	ING2 complex	1	True	Human Protein Atlas (HPA)				0	0		
Q16576	Q9H7L9	RBBP7	SUDS3	592;691;2851	mSin3A corepressor complex;SIN3-SAP25 complex;ING2 complex	3	True	Human Protein Atlas (HPA)				0	0		
Q16576	Q9HCU9	RBBP7	BRMS1	696;2851	BRMS1-mSin3A corepressor complex;ING2 complex	2	True	Human Protein Atlas (HPA)				0	0		
Q16576	Q9P0W2	RBBP7	HMG20B	632	Anti-HDAC2 complex	1	False								
Q16576	Q9UBB5	RBBP7	MBD2	62;646;649;685;7946	MeCP1 complex;HDAC1-associated protein complex;HDAC1-associated core complex cII;MeCP1 complex;SIX3-LSD1-NuRD(MTA3) complex	5	False								
Q16576	Q9UBW7	RBBP7	ZMYM2	632	Anti-HDAC2 complex	1	False								
Q16576	Q9UK53	RBBP7	ING1	738;739	SIN3-ING1b complex I;SIN3-ING1b complex II	2	False								
Q16576	Q9UKL0	RBBP7	RCOR1	632;646;649	Anti-HDAC2 complex;HDAC1-associated protein complex;HDAC1-associated core complex cII	3	False								
Q16594	Q6P1X5	TAF9	TAF2	462;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);TFTC complex (TATA-binding protein-free TAF-II-containing complex)	2	False								
Q16594	Q92830	TAF9	KAT2A	462;475;476;478;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);STAGA complex;STAGA complex;STAGA core complex;TFTC complex (TATA-binding protein-free TAF-II-containing complex)	5	False								
Q16594	Q92831	TAF9	KAT2B	471	PCAF complex	1	True	Human Protein Atlas (HPA)				0	0		
Q16594	Q96BN2	TAF9	TADA1	475;476	STAGA complex;STAGA complex	2	True	Human Protein Atlas (HPA);PDB	EM		8H7G	0	0		
Q16594	Q99496	TAF9	RNF2	1401	MOF complex	1	False								
Q16594	Q9H7Z6	TAF9	KAT8	1401	MOF complex	1	False								
Q16594	Q9HBM6	TAF9	TAF9B	513	TFTC complex (TATA-binding protein-free TAF-II-containing complex)	1	False								
Q16594	Q9Y4A5	TAF9	TRRAP	462;471;475;476;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);PCAF complex;STAGA complex;STAGA complex;TFTC complex (TATA-binding protein-free TAF-II-containing complex)	5	False								
Q16594	Q9Y6J9	TAF9	TAF6L	462;471;475;476;513	TFTC complex (TATA-binding protein-free TAF-II-containing complex);PCAF complex;STAGA complex;STAGA complex;TFTC complex (TATA-binding protein-free TAF-II-containing complex)	5	True	Human Protein Atlas (HPA);IntAct;PDB	EM;pull down	9674425	8H7G	0	0		
Q16777	Q16778	H2AC20	H2BC21	6737	H2A-H2B-TDIF2-PCNA complex	1	True	PDB	EM		7U0G;7U0I;7U0J;8DK5;8EVG;8EVH;8EVI;8EVJ;8SPS;8SPU;8SYP	2	0	PF00125(Core Histone H2A/H2B/H3 domain)--PF00125(Core Histone H2A/H2B/H3 domain)[pdb=3260] | PF16211(Histone H2A, C-terminal domain)--PF00125(Core Histone H2A/H2B/H3 domain)[pdb=4522]	
Q16777	Q5QJE6	H2AC20	DNTTIP2	6737	H2A-H2B-TDIF2-PCNA complex	1	False								
Q16778	Q5QJE6	H2BC21	DNTTIP2	6737	H2A-H2B-TDIF2-PCNA complex	1	False								
Q3KNV8	Q99496	PCGF3	RNF2	8126	PCGF3-RING1B complex	1	True	BioGRID;CORUM;Human Protein Atlas (HPA)	Reconstituted Complex;chromatography technology;coimmunoprecipitation	26151332		2	0	PF13639(Zinc finger, RING-type)--PF13639(Zinc finger, RING-type)[pdb=4] | PF16207(RAWUL domain)--PF16207(RAWUL domain)[pdb=5]	
Q4LE39	Q5PSV4	ARID4B	BRMS1L	2851	ING2 complex	1	False								
Q4LE39	Q8TAQ2	ARID4B	SMARCC2	739	SIN3-ING1b complex II	1	False								
Q4LE39	Q8TEE9	ARID4B	SAP25	691	SIN3-SAP25 complex	1	False								
Q4LE39	Q92769	ARID4B	HDAC2	591;592;691;695;738;739;2851	SAP complex (Sin3-associated protein complex);mSin3A corepressor complex;SIN3-SAP25 complex;SIN3-HDAC-SAP30-ARID4 complex;SIN3-ING1b complex I;SIN3-ING1b complex II;ING2 complex	7	True	Human Protein Atlas (HPA)				0	0		
Q4LE39	Q92922	ARID4B	SMARCC1	739	SIN3-ING1b complex II	1	False								
Q4LE39	Q96GM5	ARID4B	SMARCD1	739	SIN3-ING1b complex II	1	False								
Q4LE39	Q96ST3	ARID4B	SIN3A	591;592;691;695;738;739;2851	SAP complex (Sin3-associated protein complex);mSin3A corepressor complex;SIN3-SAP25 complex;SIN3-HDAC-SAP30-ARID4 complex;SIN3-ING1b complex I;SIN3-ING1b complex II;ING2 complex	7	False								
Q4LE39	Q9H0E3	ARID4B	SAP130	591;592;691;2851	SAP complex (Sin3-associated protein complex);mSin3A corepressor complex;SIN3-SAP25 complex;ING2 complex	4	False								
Q4LE39	Q9H160	ARID4B	ING2	2851	ING2 complex	1	True	Human Protein Atlas (HPA)				0	0		
Q4LE39	Q9H7L9	ARID4B	SUDS3	592;691;2851	mSin3A corepressor complex;SIN3-SAP25 complex;ING2 complex	3	False								
Q4LE39	Q9HCU9	ARID4B	BRMS1	697;2851	BRMS1-RBP1 complex;ING2 complex	2	True	CORUM	anti tag coimmunoprecipitation	14581478		0	0		
Q4LE39	Q9UK53	ARID4B	ING1	738;739	SIN3-ING1b complex I;SIN3-ING1b complex II	2	False								
Q52LR7	Q92993	EPC2	KAT5	798;2857	NuA4/Tip60-HAT complex A;NuA4/Tip60 HAT complex	2	False								
Q52LR7	Q96L91	EPC2	EP400	798;2857	NuA4/Tip60-HAT complex A;NuA4/Tip60 HAT complex	2	False								
Q52LR7	Q9H0E9	EPC2	BRD8	798;2857	NuA4/Tip60-HAT complex A;NuA4/Tip60 HAT complex	2	False								
Q52LR7	Q9H2F5	EPC2	EPC1	798;2857	NuA4/Tip60-HAT complex A;NuA4/Tip60 HAT complex	2	False								
Q52LR7	Q9HAF1	EPC2	MEAF6	798;2857	NuA4/Tip60-HAT complex A;NuA4/Tip60 HAT complex	2	False								
Q52LR7	Q9NPF5	EPC2	DMAP1	798;2857	NuA4/Tip60-HAT complex A;NuA4/Tip60 HAT complex	2	True	Human Protein Atlas (HPA)				0	0		
Q52LR7	Q9NV56	EPC2	MRGBP	798	NuA4/Tip60-HAT complex A	1	True	Human Protein Atlas (HPA)				0	0		
Q52LR7	Q9NXR8	EPC2	ING3	798;2857	NuA4/Tip60-HAT complex A;NuA4/Tip60 HAT complex	2	False								
Q52LR7	Q9UBU8	EPC2	MORF4L1	798;2857	NuA4/Tip60-HAT complex A;NuA4/Tip60 HAT complex	2	False								
Q52LR7	Q9Y230	EPC2	RUVBL2	798;2857	NuA4/Tip60-HAT complex A;NuA4/Tip60 HAT complex	2	True	Human Protein Atlas (HPA)				0	0		
Q52LR7	Q9Y265	EPC2	RUVBL1	798;2857	NuA4/Tip60-HAT complex A;NuA4/Tip60 HAT complex	2	True	Human Protein Atlas (HPA)				0	0		
Q52LR7	Q9Y4A5	EPC2	TRRAP	798;2857	NuA4/Tip60-HAT complex A;NuA4/Tip60 HAT complex	2	True	Human Protein Atlas (HPA)				0	0		
Q53TQ3	Q6P4R8		NFRKB	302	INO80 chromatin remodeling complex	1	False								
Q53TQ3	Q6PI98		INO80C	302	INO80 chromatin remodeling complex	1	False								
Q53TQ3	Q8NBZ0		INO80E	302	INO80 chromatin remodeling complex	1	False								
Q53TQ3	Q96EZ8		MCRS1	302	INO80 chromatin remodeling complex	1	False								
Q53TQ3	Q9C086		INO80B	302	INO80 chromatin remodeling complex	1	False								
Q53TQ3	Q9H981		ACTR8	302	INO80 chromatin remodeling complex	1	False								
Q53TQ3	Q9H9F9		ACTR5	302	INO80 chromatin remodeling complex	1	False								
Q53TQ3	Q9ULG1		INO80	302	INO80 chromatin remodeling complex	1	False								
Q53TQ3	Q9Y230		RUVBL2	302	INO80 chromatin remodeling complex	1	False								
Q53TQ3	Q9Y265		RUVBL1	302	INO80 chromatin remodeling complex	1	False								
Q5H9F3	Q6W2J9	BCORL1	BCOR	8377;8378	PRC1.1c complex;PRC1.1d complex	2	False								
Q5H9F3	Q8IY57	BCORL1	YAF2	8378	PRC1.1d complex	1	False								
Q5H9F3	Q8N488	BCORL1	RYBP	8377	PRC1.1c complex	1	False								
Q5H9F3	Q8NHM5	BCORL1	KDM2B	8377;8378	PRC1.1c complex;PRC1.1d complex	2	True	PDB	X-ray		5JH5	0	0		
Q5H9F3	Q93009	BCORL1	USP7	8377;8378	PRC1.1c complex;PRC1.1d complex	2	False								
Q5H9F3	Q99496	BCORL1	RNF2	8377;8378	PRC1.1c complex;PRC1.1d complex	2	False								
Q5H9F3	Q9BSM1	BCORL1	PCGF1	8377;8378	PRC1.1c complex;PRC1.1d complex	2	True	PDB	X-ray		4HPM;5JH5	1	0	PF16553(BCL-6 corepressor, PCGF1 binding domain)--PF16207(RAWUL domain)[pdb=5]	
Q5MIZ7	Q9NY27	PPP4R3B	PPP4R2	8314	PPP4C-PPP4R2-PPP4R3B complex	1	False								
Q5PSV4	Q92769	BRMS1L	HDAC2	2851	ING2 complex	1	False								
Q5PSV4	Q96ST3	BRMS1L	SIN3A	2851	ING2 complex	1	False								
Q5PSV4	Q9H0E3	BRMS1L	SAP130	2851	ING2 complex	1	False								
Q5PSV4	Q9H160	BRMS1L	ING2	2851	ING2 complex	1	True	Human Protein Atlas (HPA)				1	0	PF08598(Sds3-like)--PF12998(Inhibitor of growth protein, N-terminal histone-binding)[pdb=2]	
Q5PSV4	Q9H7L9	BRMS1L	SUDS3	2851	ING2 complex	1	False								
Q5PSV4	Q9HCU9	BRMS1L	BRMS1	2851	ING2 complex	1	False								
Q5QJE6	Q92731	DNTTIP2	ESR2	9396	DNTTIP2-ESR2 complex	1	True	BioGRID;CORUM	Reconstituted Complex;gst pull down	15047147		0	0		
